broker_folder,markdown_file,document_sha1,processed_at,raw_json_path,broker_name,publish_date,announcement_stage,procurement_category,project_subcategory,project_name,procurement_method,procurement_action,procurement_scope_summary,budget_amount_yuan,ceiling_price_yuan,winning_amount_yuan,bid_deadline_at,service_period_months,delivery_period_days,winning_supplier
notices,2026-06-17_c51c9b0e_国新证券新办公区IT基础设施及系统建设项目（包六）询比采购公告.md,3cb706e8a8ba486acb4cf212de24e4964e690504,2026-07-02T00:19:53.961935+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-17_c51c9b0e_国新证券新办公区IT基础设施及系统建设项目（包六）询比采购公告.json,国新证券,2026-06-17,采购招标,IT软硬件,业务系统与软件,国新证券新办公区IT基础设施及系统建设项目（包六）,其他,新购,采购信息发布系统及食堂电视直播系统，含LED大屏等设备，要求原厂质保3-5年,,570000,,2026-06-24 10:00,,,
notices,2026-06-17_d9867ae9_国泰海通证券2026年EMC集中存储设备续保项目询价公告.md,4451399105534cd093ba615bc3fab83b4d6123e4,2026-07-02T00:19:53.961935+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-17_d9867ae9_国泰海通证券2026年EMC集中存储设备续保项目询价公告.json,国泰海通证券,2026-06-17,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年EMC集中存储设备续保项目,公开招标,维保,采购EMC集中存储设备原厂维保服务，服务期1年,,,,2026-06-25 17:00,12,,
notices,2026-06-17_e16ddaa5_国新证券建设沪深机构交易机房项目-信创网络设备采购(包4)询比采购公告.md,5175ab638caffbd148e31a3ca46fb058519f785c,2026-07-02T00:19:53.961935+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-17_e16ddaa5_国新证券建设沪深机构交易机房项目-信创网络设备采购(包4)询比采购公告.json,国新证券,2026-06-17,采购招标,IT软硬件,网络与信息安全,国新证券建设沪深机构交易机房项目-信创网络设备采购(包4),询价采购,新购,采购信创网络设备共16台，含48口低延时万兆交换机2台、千兆/万兆交换机等,,958800,,2026-07-01 09:30,,30,
notices,2026-06-18_8e38cd3f_国新证券宇量易联算法管理平台软件2026年至2027年维护费项目询比采购公告.md,9895f3d20d5be619c4b57b03e26475fdcbe658d3,2026-07-02T00:19:53.962932+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-18_8e38cd3f_国新证券宇量易联算法管理平台软件2026年至2027年维护费项目询比采购公告.json,国新证券,2026-06-18,采购招标,IT软硬件,IT运维与外包,国新证券宇量易联算法管理平台软件2026年至2027年维护费项目,其他,维保,采购宇量易联算法管理平台软件2026年至2027年维护服务,,150000,,2026-06-26 10:00,24,,
notices,2026-06-18_9e93f704_光大证券股份有限公司多元资产投资部、固定收益外汇商品部、金融创新业务总部、债券销售交易部、光证资管、光大富尊2026年度外部券商研究所卖方服务采.md,7222c549f22bed1ebc11d06709562ea32c236037,2026-07-02T00:19:53.965925+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-18_9e93f704_光大证券股份有限公司多元资产投资部、固定收益外汇商品部、金融创新业务总部、债券销售交易部、光证资管、光大富尊2026年度外部券商研究所卖方服务采.json,光大证券,2026-06-18,采购招标,专业及金融服务,营销与投研数据,光大证券股份有限公司多元资产投资部、固定收益外汇商品部、金融创新业务总部、债券销售交易部、光证资管、光大富尊2026年度外部券商研究所卖方服务采购项目,公开招标,服务订阅,采购外部券商研究所卖方研究咨询服务，包括研究报告推送、一对一研究支持、行业路演及上市公司调研，入围5家,,,,2026-07-09 09:30,,,
notices,2026-06-18_c7d11804_国泰海通证券2026年奇安信设备维保服务采购项目公告.md,10936aa365553b685871ba3f17c750ff43a90851,2026-07-02T00:19:53.966922+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-18_c7d11804_国泰海通证券2026年奇安信设备维保服务采购项目公告.json,国泰海通证券,2026-06-18,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年奇安信设备维保服务采购项目,询价,维保,采购奇安信设备维保服务，实施地点为上海,,,,2026-06-26 17:00,,,
notices,2026-06-18_c8e590f7_光大证券2026年信息流平台流量运营项目公开招标公告.md,3818a9fde0016374aeb5a735d15990e89ccf71a7,2026-07-02T00:19:53.966922+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-18_c8e590f7_光大证券2026年信息流平台流量运营项目公开招标公告.json,光大证券,2026-06-18,采购招标,专业及金融服务,营销与投研数据,光大证券2026年信息流平台流量运营项目,公开招标,服务订阅,在字节系、腾讯广告、快手、B站等平台投放广告，服务期1年,2000000,,,2026-07-14 09:30,12,,
notices,2026-06-18_e6aef7e0_光大证券股份有限公司光证资管2026年人力外包供应商池采购项目招标公告.md,ea0883fb28f9cfd6f66a4b66e67fa5edaf7100dd,2026-07-02T00:19:53.966922+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-18_e6aef7e0_光大证券股份有限公司光证资管2026年人力外包供应商池采购项目招标公告.json,光大证券,2026-06-18,采购招标,专业及金融服务,人力与外包服务,光大证券股份有限公司光证资管2026年人力外包供应商池采购项目,公开招标,服务订阅,采购人力外包供应商池，入围不超过25家，提供数据开发、软件开发、测试、交互设计、桌面服务等岗位人员，服务期1年。,,,,2026-07-14 09:00,12,,
notices,2026-06-22_0c7862c4_国泰海通证券2026年金融科技园南区机房暖通系统维保采购项目竞争性磋商公告.md,08392a74696fb6e8ddd9e19a6e44f3f73e732195,2026-07-02T00:19:53.967919+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_0c7862c4_国泰海通证券2026年金融科技园南区机房暖通系统维保采购项目竞争性磋商公告.json,国泰海通证券,2026-06-22,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年金融科技园南区机房暖通系统维保采购项目,公开招标,维保,采购1家供应商提供一年数据中心机房暖通系统设备维保服务，包含冷水机组和冷却塔。,,,,2026-06-30 14:00,12,,
notices,2026-06-22_16196f29_国泰海通证券2026年Tenable维保采购项目询价公告.md,294045bcb344c39bcd54aa1e3fd28368e2e59db8,2026-07-02T00:19:53.969429+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_16196f29_国泰海通证券2026年Tenable维保采购项目询价公告.json,国泰海通证券,2026-06-22,采购招标,IT软硬件,IT运维与外包,国泰海通证券2026年Tenable维保采购项目,公开招标,维保,采购1家供应商提供Tenable软件维保服务,,,,2026-06-29 17:00,,,
notices,2026-06-22_1d773f4f_国泰海通证券辽宁分公司大连成义街营业部装修施工采购项目竞争性磋商公告.md,50a5de9c1086824369b02b89f218ef1e8ef66030,2026-07-02T00:19:53.970423+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_1d773f4f_国泰海通证券辽宁分公司大连成义街营业部装修施工采购项目竞争性磋商公告.json,国泰海通证券,2026-06-22,采购招标,其他,工程装修与物业,国泰海通证券辽宁分公司大连成义街营业部装修施工采购项目,公开招标,其他,对大连成义街营业部新址进行主体装修及强电施工改造，面积1304.07平方米,,1914000,,2026-07-02 14:00,,70,
notices,2026-06-22_25d370bc_国新证券信创基础资源采购-15套SmartX虚拟化软件授权（包3）竞价采购公告.md,8dc2e03a2ab65518119c11a94fd641fc0ca25c00,2026-07-02T00:19:53.970423+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_25d370bc_国新证券信创基础资源采购-15套SmartX虚拟化软件授权（包3）竞价采购公告.json,国新证券,2026-06-22,采购招标,IT软硬件,业务系统与软件,国新证券信创基础资源采购-15套SmartX虚拟化软件授权（包3）,询价采购,新购,采购15套SmartX虚拟化软件授权，用于搭建虚拟化平台，含1年原厂维保。,,640000,,2026-07-03 14:00,12,,
notices,2026-06-22_313c42a9_国泰海通证券2026年信创蓝光存储系统采购项目公告.md,f8a21be15df013c4e13090b06e5f577c238bab1c,2026-07-02T00:19:53.971420+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_313c42a9_国泰海通证券2026年信创蓝光存储系统采购项目公告.json,国泰海通证券,2026-06-22,采购招标,IT软硬件,基础算力与云存储,国泰海通证券2026年信创蓝光存储系统采购项目,公开招标,新购,采购信创蓝光存储系统，含上架安装调试，质保期不低于1年,,2120000,,2026-07-13 09:30,12,30,
notices,2026-06-22_35250961_采购公告-招标代理-国泰海通证券盘锦兴隆台街营业部2026年新址装修工程采购项目.md,1bbbd055d9649870dda1365a91863c6cb112d6a8,2026-07-02T00:19:53.972418+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_35250961_采购公告-招标代理-国泰海通证券盘锦兴隆台街营业部2026年新址装修工程采购项目.json,国泰海通证券,2026-06-22,采购招标,其他,工程装修与物业,国泰海通证券盘锦兴隆台街营业部2026年新址装修工程采购项目,公开招标,新购,盘锦兴隆台街营业部新址室内全屋装修改造，建筑面积469.95平方米，含采暖、电气、给排水及装饰工程,696538.65,,,2026-07-06 14:00,,,
notices,2026-06-22_36ddc58f_国新证券信创基础资源采购-15台虚拟化物理服务器（包2）竞价采购公告.md,571f089c2102fd2e6cac9a7f298fd09cf25d9faa,2026-07-02T00:19:53.973415+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_36ddc58f_国新证券信创基础资源采购-15台虚拟化物理服务器（包2）竞价采购公告.json,国新证券,2026-06-22,采购招标,IT软硬件,基础算力与云存储,国新证券信创基础资源采购-15台虚拟化物理服务器（包2）,询价采购,新购,采购用于搭建虚拟化集群的海光及鲲鹏架构物理服务器15台（海光5台、鲲鹏10台）,,7700000,,2026-07-03 14:00,,20,
notices,2026-06-22_36f75c4e_国新证券信创基础资源采购-32台专用物理服务器（包1）竞价采购公告.md,072e2dee9ad325e1741db35124239b86a4d1d4cc,2026-07-02T00:19:53.974412+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_36f75c4e_国新证券信创基础资源采购-32台专用物理服务器（包1）竞价采购公告.json,国新证券,2026-06-22,采购招标,IT软硬件,基础算力与云存储,国新证券信创基础资源采购-32台专用物理服务器（包1）,询价采购,新购,采购海光及鲲鹏架构专用物理服务器共计32台,,6000000,,2026-07-03 14:00,,20,
notices,2026-06-22_5cab758f_申万宏源证券有限公司2026年上网行为管理设备采购招标公告.md,93344ad14e4999e9d95a09f4af4e026e54b82a94,2026-07-02T00:19:53.974412+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_5cab758f_申万宏源证券有限公司2026年上网行为管理设备采购招标公告.json,申万宏源证券,2026-06-22,采购招标,IT软硬件,网络与信息安全,申万宏源证券有限公司2026年上网行为管理设备采购,公开招标,新购,采购深信服上网行为管理设备，框架协议预计80台，服务期1年,,,,2026-07-14 14:30,12,15,
notices,2026-06-22_7cee4dc4_国泰海通证券2026年营运业务文档辅助审核系统采购项目竞争性磋商公告.md,15a4348cc74d68e5980114f807b89cf4fb3653fb,2026-07-02T00:19:53.974412+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_7cee4dc4_国泰海通证券2026年营运业务文档辅助审核系统采购项目竞争性磋商公告.json,国泰海通证券,2026-06-22,采购招标,IT软硬件,业务系统与软件,国泰海通证券2026年营运业务文档辅助审核系统采购项目,公开招标,新购,采购1套营运业务智能文档辅助审核系统的开发服务，实施地点为上海。,,,,2026-07-02 13:30,,,
notices,2026-06-22_b570bfb1_中信建投证券自营黄金交易系统信创改造项目（第二次）竞争性磋商公告.md,0ea4928e439f758c2d5d9e85b5d801af419c36b2,2026-07-02T00:19:53.975410+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_b570bfb1_中信建投证券自营黄金交易系统信创改造项目（第二次）竞争性磋商公告.json,中信建投证券,2026-06-22,采购招标,IT软硬件,业务系统与软件,中信建投证券自营黄金交易系统信创改造项目（第二次）,竞争性磋商,升级改造,自营黄金交易系统信创改造，包含系统开发与改造服务,,,,2026-07-06 09:30,,,
notices,2026-06-22_ce511ec4_财信证券股份有限公司投行智能撰写系统信创建设软件部分采购项目采购公告.md,cbecb3bab24662dff03c3bbdcb0c600bf3f160a9,2026-07-02T00:19:53.976407+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_ce511ec4_财信证券股份有限公司投行智能撰写系统信创建设软件部分采购项目采购公告.json,财信证券,2026-06-22,采购招标,IT软硬件,业务系统与软件,财信证券股份有限公司投行智能撰写系统信创建设软件部分采购项目,竞争性磋商,新购,采购投行智能撰写系统信创建设软件部分，合同签订后90个自然日内完成实施上线。,600000,,,2026-07-07 09:30,,90,
notices,2026-06-22_d4566f71_财信证券负载均衡设备更新采购项目采购公告.md,0ceb6e42b0e9708616c54cc1bb6ca42f7bc931dc,2026-07-02T00:19:53.977404+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_d4566f71_财信证券负载均衡设备更新采购项目采购公告.json,财信证券,2026-06-22,采购招标,IT软硬件,网络与信息安全,财信证券负载均衡设备更新采购项目,竞争性谈判,替换迁移,采购负载均衡设备，含5年原厂维保，自合同签订后30天内供货,612000,,,2026-07-03 09:30,60,30,
notices,2026-06-22_e468fd59_国泰海通证券2026年第七批高性能服务器租赁项目询价公告.md,c56e60805f95d4568d641c126cd1914d8bedf4ba,2026-07-02T00:19:53.977404+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-22_e468fd59_国泰海通证券2026年第七批高性能服务器租赁项目询价公告.json,国泰海通证券,2026-06-22,采购招标,IT软硬件,基础算力与云存储,国泰海通证券2026年第七批高性能服务器租赁项目,公开招标,租赁,租赁若干台高性能服务器，实施地点为上海,,,,2026-06-30 17:00,,,
notices,2026-06-23_046c72c4_国泰海通证券金融科技园南区节能改造UPS扩容升级采购项目（第二次）招标公告.md,0c639a687b934e4ab3928492d72c5ce7a315741b,2026-07-02T00:19:53.977404+00:00,D:\broker-announcement-system-demo\backend\data\raw_json\2026-06-23_046c72c4_国泰海通证券金融科技园南区节能改造UPS扩容升级采购项目（第二次）招标公告.json,国泰海通证券,2026-06-23,采购招标,IT软硬件,基础算力与云存储,国泰海通证券金融科技园南区节能改造UPS扩容升级采购项目（第二次）,公开招标,扩容,对金融科技园南区8台伊顿UPS进行节能改造，扩容4台UPS及配套电池、电池架、电池开关柜、电缆等设备，含安装调试及原厂维保2年。,,4980000,,2026-07-14 09:30,24,,
